trial_id,mean_loss,time_this_iter_s,done,timesteps_total,episodes_total,training_iteration,neg_mean_loss,experiment_id,date,timestamp,time_total_s,pid,hostname,node_ip,time_since_restore,timesteps_since_restore,iterations_since_restore,experiment_tag,config.z_dim,config.opt_disc,config.opt_gen,config.lr,config.epochs
4c5dc_00041,2.3068985044956207,0.19671249389648438,True,,,25,-2.3068985044956207,eac46b8b2fa0434baa31df94e4811e7c,2021-07-05_20-41-03,1625497863,6.867722511291504,867007,ranugad,192.168.1.10,6.867722511291504,0,25,"41_epochs=25,lr=0.0005,opt_disc=<class 'torch.optim.adam.Adam'>,opt_gen=<class 'torch.optim.adamax.Adamax'>,z_dim=8",8,<class 'torch.optim.adam.Adam'>,<class 'torch.optim.adamax.Adamax'>,0.0005,25
4c5dc_00042,1.403271198272705,0.19218206405639648,True,,,25,-1.403271198272705,a6533414db644dcc8d8f369ed1f83866,2021-07-05_20-41-11,1625497871,6.81878924369812,867909,ranugad,192.168.1.10,6.81878924369812,0,25,"42_epochs=25,lr=0.0007,opt_disc=<class 'torch.optim.adam.Adam'>,opt_gen=<class 'torch.optim.adamax.Adamax'>,z_dim=8",8,<class 'torch.optim.adam.Adam'>,<class 'torch.optim.adamax.Adamax'>,0.0007,25
4c5dc_00043,2.622617930173874,0.19284462928771973,True,,,25,-2.622617930173874,7c1829a7aa174f3cb6e7ae0f1ec011cd,2021-07-05_20-41-19,1625497879,6.846383571624756,868217,ranugad,192.168.1.10,6.846383571624756,0,25,"43_epochs=25,lr=0.001,opt_disc=<class 'torch.optim.adam.Adam'>,opt_gen=<class 'torch.optim.adamax.Adamax'>,z_dim=8",8,<class 'torch.optim.adam.Adam'>,<class 'torch.optim.adamax.Adamax'>,0.001,25
4c5dc_00044,1.366642415523529,0.20713400840759277,True,,,25,-1.366642415523529,eaeb4b422de044a5b633304efb88aef3,2021-07-05_20-41-29,1625497889,7.624301433563232,868510,ranugad,192.168.1.10,7.624301433563232,0,25,"44_epochs=25,lr=0.0002,opt_disc=<class 'torch.optim.adamw.AdamW'>,opt_gen=<class 'torch.optim.adamax.Adamax'>,z_dim=8",8,<class 'torch.optim.adamw.AdamW'>,<class 'torch.optim.adamax.Adamax'>,0.0002,25
4c5dc_00045,2.6815444231033325,0.19984936714172363,True,,,25,-2.6815444231033325,cbd3b8b8918e470097a54ae19cf047c4,2021-07-05_20-41-37,1625497897,6.938385009765625,868527,ranugad,192.168.1.10,6.938385009765625,0,25,"45_epochs=25,lr=0.0005,opt_disc=<class 'torch.optim.adamw.AdamW'>,opt_gen=<class 'torch.optim.adamax.Adamax'>,z_dim=8",8,<class 'torch.optim.adamw.AdamW'>,<class 'torch.optim.adamax.Adamax'>,0.0005,25
4c5dc_00046,2.777135908603668,0.19353032112121582,True,,,25,-2.777135908603668,a174737731924999a945113bb574bc57,2021-07-05_20-41-45,1625497905,6.842825889587402,869257,ranugad,192.168.1.10,6.842825889587402,0,25,"46_epochs=25,lr=0.0007,opt_disc=<class 'torch.optim.adamw.AdamW'>,opt_gen=<class 'torch.optim.adamax.Adamax'>,z_dim=8",8,<class 'torch.optim.adamw.AdamW'>,<class 'torch.optim.adamax.Adamax'>,0.0007,25
4c5dc_00047,2.1627182736992836,0.20759248733520508,True,,,25,-2.1627182736992836,2156b1b4dd2b477e8e8948aedb85bed7,2021-07-05_20-41-54,1625497914,7.567586421966553,869654,ranugad,192.168.1.10,7.567586421966553,0,25,"47_epochs=25,lr=0.001,opt_disc=<class 'torch.optim.adamw.AdamW'>,opt_gen=<class 'torch.optim.adamax.Adamax'>,z_dim=8",8,<class 'torch.optim.adamw.AdamW'>,<class 'torch.optim.adamax.Adamax'>,0.001,25
4c5dc_00048,1.2882819175720215,0.19617652893066406,True,,,25,-1.2882819175720215,1d0061adde1a473d8e9bb4ee81887434,2021-07-05_20-42-03,1625497923,6.944264888763428,869671,ranugad,192.168.1.10,6.944264888763428,0,25,"48_epochs=25,lr=0.0002,opt_disc=<class 'torch.optim.adamax.Adamax'>,opt_gen=<class 'torch.optim.adamax.Adamax'>,z_dim=8",8,<class 'torch.optim.adamax.Adamax'>,<class 'torch.optim.adamax.Adamax'>,0.0002,25
4c5dc_00049,1.7514017224311829,0.19680166244506836,True,,,25,-1.7514017224311829,d84df4dacdc7483a86c3a577d7a867ae,2021-07-05_20-42-11,1625497931,6.8878014087677,870063,ranugad,192.168.1.10,6.8878014087677,0,25,"49_epochs=25,lr=0.0005,opt_disc=<class 'torch.optim.adamax.Adamax'>,opt_gen=<class 'torch.optim.adamax.Adamax'>,z_dim=8",8,<class 'torch.optim.adamax.Adamax'>,<class 'torch.optim.adamax.Adamax'>,0.0005,25
4c5dc_00050,2.1508334279060364,0.21141457557678223,True,,,25,-2.1508334279060364,6c707394895344c597aec8463b1e05f8,2021-07-05_20-42-20,1625497940,7.5315024852752686,870511,ranugad,192.168.1.10,7.5315024852752686,0,25,"50_epochs=25,lr=0.0007,opt_disc=<class 'torch.optim.adamax.Adamax'>,opt_gen=<class 'torch.optim.adamax.Adamax'>,z_dim=8",8,<class 'torch.optim.adamax.Adamax'>,<class 'torch.optim.adamax.Adamax'>,0.0007,25
4c5dc_00051,1.9660518765449524,0.19434785842895508,True,,,25,-1.9660518765449524,ffaf32d834eb4205a77a586eeafd5cb3,2021-07-05_20-42-28,1625497948,6.868773460388184,870527,ranugad,192.168.1.10,6.868773460388184,0,25,"51_epochs=25,lr=0.001,opt_disc=<class 'torch.optim.adamax.Adamax'>,opt_gen=<class 'torch.optim.adamax.Adamax'>,z_dim=8",8,<class 'torch.optim.adamax.Adamax'>,<class 'torch.optim.adamax.Adamax'>,0.001,25
4c5dc_00052,1.3601426482200623,0.19309210777282715,True,,,25,-1.3601426482200623,e1f4684ddde1499db2b51633c8f531ab,2021-07-05_20-42-37,1625497957,6.8375325202941895,870992,ranugad,192.168.1.10,6.8375325202941895,0,25,"52_epochs=25,lr=0.0002,opt_disc=<class 'torch.optim.adagrad.Adagrad'>,opt_gen=<class 'torch.optim.adamax.Adamax'>,z_dim=8",8,<class 'torch.optim.adagrad.Adagrad'>,<class 'torch.optim.adamax.Adamax'>,0.0002,25
4c5dc_00053,1.8274976015090942,0.2096846103668213,True,,,25,-1.8274976015090942,ece8acd9c07e45a782855396054d1fc0,2021-07-05_20-42-46,1625497966,7.534360885620117,871401,ranugad,192.168.1.10,7.534360885620117,0,25,"53_epochs=25,lr=0.0005,opt_disc=<class 'torch.optim.adagrad.Adagrad'>,opt_gen=<class 'torch.optim.adamax.Adamax'>,z_dim=8",8,<class 'torch.optim.adagrad.Adagrad'>,<class 'torch.optim.adamax.Adamax'>,0.0005,25
4c5dc_00054,1.7956548929214478,0.19270896911621094,True,,,25,-1.7956548929214478,2fa19839cbf14939afbebf8d9c4aa6bc,2021-07-05_20-42-54,1625497974,6.848518371582031,871418,ranugad,192.168.1.10,6.848518371582031,0,25,"54_epochs=25,lr=0.0007,opt_disc=<class 'torch.optim.adagrad.Adagrad'>,opt_gen=<class 'torch.optim.adamax.Adamax'>,z_dim=8",8,<class 'torch.optim.adagrad.Adagrad'>,<class 'torch.optim.adamax.Adamax'>,0.0007,25
